2026-07-05 20:23:40,427 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false
2026-07-05 20:23:40,449 INFO  - Started process 7424
2026-07-05 20:23:40,460 DEBUG - Forwarding logs of the process System.Diagnostics.Process (python) to WinSW.RollingLogAppender
2026-07-05 20:29:32,449 DEBUG - Starting WinSW in console mode
2026-07-05 20:29:32,473 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:29:32,477 ERROR - A service with ID 'StreamlitAppService' already exists.
2026-07-05 20:29:32,478 FATAL - Failed to install the service. The specified service already exists.
2026-07-05 20:30:31,290 DEBUG - Starting WinSW in console mode
2026-07-05 20:30:31,314 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:30:31,320 ERROR - A service with ID 'StreamlitAppService' already exists.
2026-07-05 20:30:31,321 FATAL - Failed to install the service. The specified service already exists.
2026-07-05 20:36:12,413 DEBUG - Starting WinSW in service mode
2026-07-05 20:36:12,528 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false
2026-07-05 20:36:12,550 INFO  - Started process 10592
2026-07-05 20:36:12,560 DEBUG - Forwarding logs of the process System.Diagnostics.Process (python) to WinSW.RollingLogAppender
2026-07-05 21:02:19,277 DEBUG - Starting WinSW in console mode
2026-07-05 21:02:19,301 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:02:19,306 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' is started. It may be impossible to uninstall it.
2026-07-05 21:02:19,307 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was uninstalled successfully.
2026-07-05 21:02:19,595 DEBUG - Starting WinSW in console mode
2026-07-05 21:02:19,620 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:02:19,624 ERROR - A service with ID 'StreamlitAppService' already exists.
2026-07-05 21:02:19,626 FATAL - Failed to install the service. The specified service already exists.
2026-07-05 21:02:19,914 DEBUG - Starting WinSW in console mode
2026-07-05 21:02:19,941 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:02:19,950 FATAL - Cannot start service 'StreamlitAppService' on computer '.'.
2026-07-05 21:03:03,056 INFO  - Stopping StreamlitAppService
2026-07-05 21:03:03,056 DEBUG - ProcessKill 10592
2026-07-05 21:03:03,059 DEBUG - Stopping process 10592...
2026-07-05 21:03:03,363 DEBUG - Process 10592 canceled with code 0.
2026-07-05 21:03:03,367 INFO  - Finished StreamlitAppService
2026-07-05 21:03:23,508 DEBUG - Starting WinSW in console mode
2026-07-05 21:03:23,531 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:03:23,537 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' does not exist.
2026-07-05 21:03:23,828 DEBUG - Starting WinSW in console mode
2026-07-05 21:03:23,851 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:03:23,869 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-05 21:03:24,169 DEBUG - Starting WinSW in console mode
2026-07-05 21:03:24,196 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 21:03:24,472 DEBUG - Starting WinSW in service mode
2026-07-05 21:03:24,496 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
2026-07-05 21:03:24,595 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-05 21:03:24,617 INFO  - Started process 4528
2026-07-05 21:03:24,629 DEBUG - Forwarding logs of the process System.Diagnostics.Process (python) to WinSW.RollingLogAppender
2026-07-06 07:28:57,093 DEBUG - Starting WinSW in console mode
2026-07-06 07:28:57,191 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:28:57,260 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-06 07:29:13,128 DEBUG - Starting WinSW in console mode
2026-07-06 07:29:13,482 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:29:15,029 DEBUG - Starting WinSW in service mode
2026-07-06 07:29:15,081 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
2026-07-06 07:29:15,287 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:29:15,329 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:32:32,570 DEBUG - Starting WinSW in service mode
2026-07-06 07:32:32,797 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:32:32,838 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:36:57,426 DEBUG - Starting WinSW in console mode
2026-07-06 07:36:57,478 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:36:57,490 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was uninstalled successfully.
2026-07-06 07:37:06,584 DEBUG - Starting WinSW in console mode
2026-07-06 07:37:06,659 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:37:06,668 ERROR - A service with ID 'StreamlitAppService' already exists.
2026-07-06 07:37:06,672 FATAL - Failed to install the service. The specified service already exists.
2026-07-06 07:37:15,200 DEBUG - Starting WinSW in console mode
2026-07-06 07:37:15,260 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:37:15,280 FATAL - Cannot start service 'StreamlitAppService' on computer '.'.
2026-07-06 07:38:44,100 DEBUG - Starting WinSW in console mode
2026-07-06 07:38:44,156 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:38:44,168 ERROR - Failed to delete service. The specified service has been marked for deletion.
2026-07-06 07:42:04,078 DEBUG - Starting WinSW in console mode
2026-07-06 07:42:04,129 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:42:05,863 ERROR - Failed to delete service. The specified service has been marked for deletion.
2026-07-06 07:43:11,751 DEBUG - Starting WinSW in console mode
2026-07-06 07:43:11,800 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:43:13,532 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' does not exist.
